C01 TITLE: CO event sampling data 
C02 FILE NAME: mid528n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 2587
C05 HEADER LINES: 39
C06 DATA VERSION: 201708
C07 STATION NAME: Sand Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 28.2
C13 LONGITUDE: -177.37
C14 ALTITUDE: 7.7
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1990-11-27 2016-12-31
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: U.S. Fish and Wildlife Service [USFWS]
C37 # collaborator_url: http://midway.fws.gov
C38 # comment: 
C39   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1990-11-27 01:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1085-81
1999-08-18 01:50 9999-99-99 99:99     72.200 -9999 -99999.   ...  0   6369-66
1999-08-18 01:50 9999-99-99 99:99     73.400 -9999 -99999.   ...  0   6370-66
1999-08-24 21:40 9999-99-99 99:99     97.230 -9999 -99999.   P..  0   6481-66
1999-08-24 21:40 9999-99-99 99:99    104.780 -9999 -99999.   P..  0   6482-66
1999-08-31 21:50 9999-99-99 99:99     72.280 -9999 -99999.   ...  0   4501-91
1999-08-31 21:50 9999-99-99 99:99     74.720 -9999 -99999.   ...  0   4502-91
1999-09-21 21:37 9999-99-99 99:99     95.290 -9999 -99999.   ...  0    835-91
1999-09-21 21:37 9999-99-99 99:99     94.610 -9999 -99999.   ...  0    836-91
1999-09-28 12:12 9999-99-99 99:99     87.180 -9999 -99999.   ...  0   4571-91
1999-09-28 12:12 9999-99-99 99:99     89.880 -9999 -99999.   ...  0   4572-91
1999-10-05 22:10 9999-99-99 99:99     84.730 -9999 -99999.   ...  0   4609-91
1999-10-05 22:10 9999-99-99 99:99     85.320 -9999 -99999.   ...  0   4610-91
1999-10-13 01:44 9999-99-99 99:99     87.650 -9999 -99999.   ...  0    827-91
1999-10-13 01:44 9999-99-99 99:99     87.330 -9999 -99999.   ...  0    828-91
1999-10-20 04:05 9999-99-99 99:99    129.870 -9999 -99999.   ...  0    161-91
1999-10-20 04:05 9999-99-99 99:99    130.280 -9999 -99999.   ...  0    162-91
1999-10-27 00:00 9999-99-99 99:99     77.390 -9999 -99999.   ...  0    191-98
1999-10-27 00:00 9999-99-99 99:99     78.950 -9999 -99999.   ...  0    192-98
1999-11-03 00:00 9999-99-99 99:99    120.610 -9999 -99999.   ...  0    465-91
1999-11-03 00:00 9999-99-99 99:99    120.810 -9999 -99999.   ...  0    466-91
1999-11-09 23:14 9999-99-99 99:99    112.050 -9999 -99999.   P..  0   4333-91
1999-11-09 23:14 9999-99-99 99:99    104.550 -9999 -99999.   P..  0   4334-91
1999-11-16 23:10 9999-99-99 99:99    120.290 -9999 -99999.   ...  0   1157-91
1999-11-16 23:10 9999-99-99 99:99    120.720 -9999 -99999.   ...  0   1158-91
1999-11-23 23:10 9999-99-99 99:99    114.000 -9999 -99999.   ...  0   4359-91
1999-11-23 23:10 9999-99-99 99:99    115.860 -9999 -99999.   ...  0   4360-91
1999-11-30 23:05 9999-99-99 99:99    123.870 -9999 -99999.   ...  0   1381-91
1999-11-30 23:05 9999-99-99 99:99    125.180 -9999 -99999.   ...  0   1382-91
1999-12-07 23:05 9999-99-99 99:99    111.490 -9999 -99999.   ...  0    685-91
1999-12-07 23:05 9999-99-99 99:99    111.190 -9999 -99999.   ...  0    686-91
1999-12-14 23:10 9999-99-99 99:99    115.470 -9999 -99999.   ...  0   1359-91
1999-12-14 23:10 9999-99-99 99:99    118.100 -9999 -99999.   ...  0   1360-91
1999-12-21 21:22 9999-99-99 99:99    158.660 -9999 -99999.   ...  0   1407-91
1999-12-21 21:22 9999-99-99 99:99    158.640 -9999 -99999.   ...  0   1408-91
1999-12-28 19:47 9999-99-99 99:99    148.600 -9999 -99999.   ...  0   1453-91
1999-12-28 19:47 9999-99-99 99:99    147.860 -9999 -99999.   ...  0   1454-91
2000-01-05 02:48 9999-99-99 99:99    122.610 -9999 -99999.   ...  0   4593-91
2000-01-05 02:48 9999-99-99 99:99    122.370 -9999 -99999.   ...  0   4594-91
2000-01-11 21:33 9999-99-99 99:99    119.780 -9999 -99999.   ...  0     67-98
2000-01-11 21:33 9999-99-99 99:99    119.450 -9999 -99999.   ...  0     68-98
2000-01-18 22:01 9999-99-99 99:99    127.850 -9999 -99999.   ...  0   4679-91
2000-01-18 22:01 9999-99-99 99:99    128.310 -9999 -99999.   ...  0   4680-91
2000-01-25 22:03 9999-99-99 99:99    139.330 -9999 -99999.   ...  0   1855-91
2000-01-25 22:03 9999-99-99 99:99    138.700 -9999 -99999.   ...  0   1856-91
2000-02-15 21:47 9999-99-99 99:99    147.770 -9999 -99999.   P..  0   1947-91
2000-02-15 21:47 9999-99-99 99:99    152.300 -9999 -99999.   P..  0   1948-91
2000-02-22 21:53 9999-99-99 99:99     99.840 -9999 -99999.   ...  0   4577-91
2000-02-22 21:53 9999-99-99 99:99    100.610 -9999 -99999.   ...  0   4578-91
2000-02-29 23:49 9999-99-99 99:99    141.940 -9999 -99999.   ...  0   4645-91
2000-02-29 23:49 9999-99-99 99:99    142.370 -9999 -99999.   ...  0   4646-91
2000-03-07 21:36 9999-99-99 99:99    143.170 -9999 -99999.   ...  0   1743-91
2000-03-07 21:36 9999-99-99 99:99    143.140 -9999 -99999.   ...  0   1744-91
2000-03-14 21:25 9999-99-99 99:99    154.400 -9999 -99999.   ...  0   4035-91
2000-03-14 21:25 9999-99-99 99:99    155.270 -9999 -99999.   ...  0   4036-91
2000-03-22 01:35 9999-99-99 99:99    108.380 -9999 -99999.   ...  0    703-91
2000-03-22 01:35 9999-99-99 99:99    108.110 -9999 -99999.   ...  0    704-91
2000-03-28 21:39 9999-99-99 99:99    125.440 -9999 -99999.   ...  0   4705-91
2000-03-28 21:39 9999-99-99 99:99    127.220 -9999 -99999.   ...  0   4706-91
2000-04-04 21:44 9999-99-99 99:99    155.930 -9999 -99999.   ...  0   1267-91
2000-04-04 21:44 9999-99-99 99:99    155.270 -9999 -99999.   ...  0   1268-91
2000-04-12 00:43 9999-99-99 99:99    155.530 -9999 -99999.   ...  0   1947-91
2000-04-12 00:43 9999-99-99 99:99    153.220 -9999 -99999.   ...  0   1948-91
2000-04-18 20:05 9999-99-99 99:99    123.930 -9999 -99999.   ...  0    617-91
2000-04-18 20:05 9999-99-99 99:99    124.920 -9999 -99999.   ...  0    618-91
2000-04-25 21:06 9999-99-99 99:99    113.440 -9999 -99999.   ...  0   1743-91
2000-04-25 21:06 9999-99-99 99:99    114.220 -9999 -99999.   ...  0   1744-91
2000-05-03 00:07 9999-99-99 99:99    104.660 -9999 -99999.   P..  0    107-91
2000-05-03 00:07 9999-99-99 99:99    111.020 -9999 -99999.   P..  0    108-91
2000-05-08 23:46 9999-99-99 99:99    138.240 -9999 -99999.   ...  0    703-91
2000-05-08 23:46 9999-99-99 99:99    140.360 -9999 -99999.   ...  0    704-91
2000-05-17 00:14 9999-99-99 99:99     90.290 -9999 -99999.   ...  0   1225-91
2000-05-17 00:14 9999-99-99 99:99     91.580 -9999 -99999.   ...  0   1226-91
2000-05-23 21:19 9999-99-99 99:99    132.820 -9999 -99999.   ...  0     19-98
2000-05-23 21:19 9999-99-99 99:99    134.030 -9999 -99999.   ...  0     20-98
2000-05-30 22:06 9999-99-99 99:99    129.940 -9999 -99999.   P..  0     63-91
2000-05-30 22:06 9999-99-99 99:99    135.830 -9999 -99999.   P..  0     64-91
2000-06-06 21:29 9999-99-99 99:99    122.280 -9999 -99999.   ...  0    265-91
2000-06-06 21:29 9999-99-99 99:99    120.970 -9999 -99999.   ...  0    266-91
2000-06-14 00:13 9999-99-99 99:99     90.540 -9999 -99999.   ...  0    397-91
2000-06-14 00:13 9999-99-99 99:99     90.300 -9999 -99999.   ...  0    398-91
2000-06-21 00:03 9999-99-99 99:99     81.630 -9999 -99999.   ...  0    655-91
2000-06-21 00:03 9999-99-99 99:99     82.020 -9999 -99999.   ...  0    656-91
2000-06-27 23:48 9999-99-99 99:99    108.890 -9999 -99999.   P..  0   4143-91
2000-06-27 23:48 9999-99-99 99:99    105.550 -9999 -99999.   P..  0   4144-91
2000-07-04 20:18 9999-99-99 99:99     73.790 -9999 -99999.   ...  0   4027-91
2000-07-04 20:18 9999-99-99 99:99     72.100 -9999 -99999.   ...  0   4028-91
2000-07-11 23:56 9999-99-99 99:99     85.040 -9999 -99999.   ...  0   1353-91
2000-07-11 23:56 9999-99-99 99:99     85.750 -9999 -99999.   ...  0   1354-91
2000-07-19 00:10 9999-99-99 99:99     81.110 -9999 -99999.   ...  0   1859-91
2000-07-19 00:10 9999-99-99 99:99     81.150 -9999 -99999.   ...  0   1860-91
2000-07-25 23:44 9999-99-99 99:99     68.500 -9999 -99999.   ...  0   4617-91
2000-07-25 23:44 9999-99-99 99:99     67.040 -9999 -99999.   ...  0   4618-91
2000-08-01 23:50 9999-99-99 99:99     81.000 -9999 -99999.   ...  0    829-91
2000-08-01 23:50 9999-99-99 99:99     82.190 -9999 -99999.   ...  0    830-91
2000-08-08 21:43 9999-99-99 99:99     65.450 -9999 -99999.   ...  0   1635-91
2000-08-08 21:43 9999-99-99 99:99     65.180 -9999 -99999.   ...  0   1636-91
2000-08-16 03:33 9999-99-99 99:99     65.370 -9999 -99999.   ...  0   4415-91
2000-08-16 03:33 9999-99-99 99:99     64.220 -9999 -99999.   ...  0   4416-91
2000-08-23 00:25 9999-99-99 99:99     70.650 -9999 -99999.   ...  0   4573-91
2000-08-23 00:25 9999-99-99 99:99     70.460 -9999 -99999.   ...  0   4574-91
2000-08-29 17:51 9999-99-99 99:99     61.610 -9999 -99999.   ...  0   4275-91
2000-08-29 17:51 9999-99-99 99:99     61.440 -9999 -99999.   ...  0   4276-91
2000-09-06 01:34 9999-99-99 99:99     65.630 -9999 -99999.   ...  0    575-91
2000-09-06 01:34 9999-99-99 99:99     66.180 -9999 -99999.   ...  0    576-91
2000-09-12 23:44 9999-99-99 99:99     78.620 -9999 -99999.   ...  0   4313-91
2000-09-12 23:44 9999-99-99 99:99     78.450 -9999 -99999.   ...  0   4314-91
2000-09-19 21:37 9999-99-99 99:99     98.510 -9999 -99999.   ...  0   4935-91
2000-09-19 21:37 9999-99-99 99:99     98.200 -9999 -99999.   ...  0   4936-91
2000-09-26 23:50 9999-99-99 99:99    100.710 -9999 -99999.   ...  0    753-91
2000-09-26 23:50 9999-99-99 99:99    100.320 -9999 -99999.   ...  0    754-91
2000-10-03 23:47 9999-99-99 99:99    106.000 -9999 -99999.   ...  0     47-91
2000-10-03 23:47 9999-99-99 99:99    104.830 -9999 -99999.   ...  0     48-91
2000-10-10 23:46 9999-99-99 99:99     85.980 -9999 -99999.   ...  0   1629-91
2000-10-10 23:46 9999-99-99 99:99     85.450 -9999 -99999.   ...  0   1630-91
2000-10-17 23:37 9999-99-99 99:99    125.670 -9999 -99999.   P..  0    569-91
2000-10-17 23:37 9999-99-99 99:99    114.400 -9999 -99999.   P..  0    570-91
2000-10-24 23:50 9999-99-99 99:99     78.480 -9999 -99999.   ...  0   4147-91
2000-10-24 23:50 9999-99-99 99:99     79.180 -9999 -99999.   ...  0   4148-91
2000-11-21 23:59 9999-99-99 99:99    126.960 -9999 -99999.   ...  0    487-91
2000-11-21 23:59 9999-99-99 99:99    126.840 -9999 -99999.   ...  0    488-91
2000-11-29 00:46 9999-99-99 99:99    124.100 -9999 -99999.   ...  0   4217-91
2000-11-29 00:46 9999-99-99 99:99    123.640 -9999 -99999.   ...  0   4218-91
2000-12-06 01:18 9999-99-99 99:99    103.660 -9999 -99999.   ...  0   1703-91
2000-12-06 01:18 9999-99-99 99:99    103.830 -9999 -99999.   ...  0   1704-91
2000-12-12 23:43 9999-99-99 99:99    128.390 -9999 -99999.   ...  0   4681-91
2000-12-12 23:43 9999-99-99 99:99    125.870 -9999 -99999.   ...  0   4682-91
2000-12-19 23:55 9999-99-99 99:99    125.530 -9999 -99999.   ...  0    457-91
2000-12-19 23:55 9999-99-99 99:99    125.240 -9999 -99999.   ...  0    458-91
2000-12-26 23:55 9999-99-99 99:99     97.780 -9999 -99999.   ...  0    703-91
2000-12-26 23:55 9999-99-99 99:99     97.910 -9999 -99999.   ...  0    704-91
2001-01-03 01:26 9999-99-99 99:99    168.120 -9999 -99999.   .X.  0    381-91
2001-01-03 01:26 9999-99-99 99:99    168.620 -9999 -99999.   .X.  0    382-91
2001-01-09 23:54 9999-99-99 99:99     89.490 -9999 -99999.   ...  0   4067-91
2001-01-09 23:54 9999-99-99 99:99     89.360 -9999 -99999.   ...  0   4068-91
2001-01-16 23:44 9999-99-99 99:99    140.930 -9999 -99999.   ...  0    711-91
2001-01-16 23:44 9999-99-99 99:99    140.870 -9999 -99999.   ...  0    712-91
2001-01-23 23:05 9999-99-99 99:99    135.600 -9999 -99999.   ...  0   1969-91
2001-01-23 23:05 9999-99-99 99:99    134.990 -9999 -99999.   ...  0   1970-91
2001-02-13 23:00 9999-99-99 99:99    138.290 -9999 -99999.   ...  0   1397-91
2001-02-13 23:00 9999-99-99 99:99    137.110 -9999 -99999.   ...  0   1398-91
2001-02-20 23:00 9999-99-99 99:99    111.870 -9999 -99999.   ...  0   4277-91
2001-02-20 23:00 9999-99-99 99:99    112.240 -9999 -99999.   ...  0   4278-91
2001-02-28 02:50 9999-99-99 99:99    151.370 -9999 -99999.   ...  0    165-91
2001-02-28 02:50 9999-99-99 99:99    149.980 -9999 -99999.   ...  0    166-91
2001-03-06 23:00 9999-99-99 99:99    136.460 -9999 -99999.   ...  0   4273-91
2001-03-06 23:00 9999-99-99 99:99    135.190 -9999 -99999.   ...  0   4274-91
2001-03-13 23:00 9999-99-99 99:99    127.850 -9999 -99999.   ...  0   2011-91
2001-03-13 23:00 9999-99-99 99:99    129.910 -9999 -99999.   ...  0   2012-91
2001-03-21 02:09 9999-99-99 99:99    162.320 -9999 -99999.   ...  0   1707-91
2001-03-21 02:09 9999-99-99 99:99    160.290 -9999 -99999.   ...  0   1708-91
2001-03-26 23:56 9999-99-99 99:99    153.020 -9999 -99999.   ...  0   4459-91
2001-03-26 23:56 9999-99-99 99:99    152.000 -9999 -99999.   ...  0   4460-91
2001-04-04 01:36 9999-99-99 99:99    155.420 -9999 -99999.   P..  0   4537-91
2001-04-04 01:36 9999-99-99 99:99    159.730 -9999 -99999.   P..  0   4538-91
2001-04-11 01:51 9999-99-99 99:99    148.800 -9999 -99999.   ...  0    685-91
2001-04-11 01:51 9999-99-99 99:99    150.460 -9999 -99999.   ...  0    686-91
2001-04-18 01:44 9999-99-99 99:99    135.780 -9999 -99999.   ...  0    155-98
2001-04-18 01:44 9999-99-99 99:99    134.930 -9999 -99999.   ...  0    156-98
2001-04-25 00:17 9999-99-99 99:99    184.890 -9999 -99999.   P..  0   1369-91
2001-04-25 00:17 9999-99-99 99:99    181.850 -9999 -99999.   P..  0   1370-91
2001-05-01 21:04 9999-99-99 99:99    155.270 -9999 -99999.   ...  0    928-91
2001-05-09 00:24 9999-99-99 99:99    150.320 -9999 -99999.   P..  0   1383-91
2001-05-09 00:24 9999-99-99 99:99    146.180 -9999 -99999.   P..  0   1384-91
2001-05-16 00:20 9999-99-99 99:99    112.480 -9999 -99999.   ...  0   4655-91
2001-05-16 00:20 9999-99-99 99:99    112.190 -9999 -99999.   ...  0   4656-91
2001-05-22 23:54 9999-99-99 99:99     90.060 -9999 -99999.   ...  0   1801-91
2001-05-22 23:54 9999-99-99 99:99     90.140 -9999 -99999.   ...  0   1802-91
2001-05-29 23:39 9999-99-99 99:99    128.820 -9999 -99999.   ...  0     69-98
2001-05-29 23:39 9999-99-99 99:99    129.500 -9999 -99999.   ...  0     70-98
2001-06-05 23:54 9999-99-99 99:99     98.620 -9999 -99999.   ...  0    499-91
2001-06-05 23:54 9999-99-99 99:99     98.270 -9999 -99999.   ...  0    500-91
2001-06-12 19:48 9999-99-99 99:99    118.570 -9999 -99999.   ...  0    529-91
2001-06-12 19:48 9999-99-99 99:99    117.570 -9999 -99999.   ...  0    530-91
2001-06-20 02:40 9999-99-99 99:99     81.910 -9999 -99999.   ...  0    347-99
2001-06-20 02:40 9999-99-99 99:99     82.010 -9999 -99999.   ...  0    348-99
2001-06-27 01:29 9999-99-99 99:99     76.490 -9999 -99999.   ...  0    349-99
2001-06-27 01:29 9999-99-99 99:99     76.410 -9999 -99999.   ...  0    350-99
2001-07-04 02:40 9999-99-99 99:99     79.640 -9999 -99999.   ...  0    233-91
2001-07-04 02:40 9999-99-99 99:99     79.710 -9999 -99999.   ...  0    234-91
2001-07-10 21:48 9999-99-99 99:99     82.820 -9999 -99999.   ...  0   1247-91
2001-07-10 21:48 9999-99-99 99:99     83.600 -9999 -99999.   ...  0   1248-91
2001-07-17 23:44 9999-99-99 99:99     78.870 -9999 -99999.   ...  0    485-91
2001-07-17 23:44 9999-99-99 99:99     77.960 -9999 -99999.   ...  0    486-91
2001-07-25 00:00 9999-99-99 99:99     70.210 -9999 -99999.   ...  0   4329-91
2001-07-25 00:00 9999-99-99 99:99     69.590 -9999 -99999.   ...  0   4330-91
2001-08-01 06:09 9999-99-99 99:99     78.540 -9999 -99999.   ...  0     37-98
2001-08-01 06:09 9999-99-99 99:99     79.100 -9999 -99999.   ...  0     38-98
2001-08-08 02:54 9999-99-99 99:99     65.250 -9999 -99999.   ...  0    479-91
2001-08-08 02:54 9999-99-99 99:99     64.300 -9999 -99999.   ...  0    480-91
2001-08-15 01:54 9999-99-99 99:99     72.240 -9999 -99999.   ...  0    441-99
2001-08-15 01:54 9999-99-99 99:99     72.680 -9999 -99999.   ...  0    442-99
2001-08-21 23:48 9999-99-99 99:99     68.200 -9999 -99999.   ...  0    449-99
2001-08-21 23:48 9999-99-99 99:99     68.620 -9999 -99999.   ...  0    450-99
2001-08-29 03:32 9999-99-99 99:99     72.350 -9999 -99999.   ...  0   4523-91
2001-08-29 03:32 9999-99-99 99:99     72.640 -9999 -99999.   ...  0   4524-91
2001-09-04 23:45 9999-99-99 99:99     88.350 -9999 -99999.   ...  0    725-91
2001-09-04 23:45 9999-99-99 99:99     87.170 -9999 -99999.   ...  0    726-91
2001-09-12 01:33 9999-99-99 99:99     85.480 -9999 -99999.   ...  0   4203-91
2001-09-12 01:33 9999-99-99 99:99     84.240 -9999 -99999.   ...  0   4204-91
2001-09-18 21:13 9999-99-99 99:99     86.000 -9999 -99999.   P..  0   4163-91
2001-09-18 21:13 9999-99-99 99:99     89.310 -9999 -99999.   P..  0   4164-91
2001-09-26 00:05 9999-99-99 99:99    110.390 -9999 -99999.   ...  0   2015-91
2001-09-26 00:05 9999-99-99 99:99    112.530 -9999 -99999.   ...  0   2016-91
2001-10-02 19:46 9999-99-99 99:99     92.300 -9999 -99999.   ...  0   4225-91
2001-10-02 19:46 9999-99-99 99:99     92.630 -9999 -99999.   ...  0   4226-91
2001-10-09 21:51 9999-99-99 99:99     84.570 -9999 -99999.   ...  0   4177-91
2001-10-09 21:51 9999-99-99 99:99     85.180 -9999 -99999.   ...  0   4178-91
2001-10-10 20:00 9999-99-99 99:99    103.740 -9999 -99999.   ...  0   1405-91
2001-10-10 20:00 9999-99-99 99:99    103.940 -9999 -99999.   ...  0   1406-91
2001-10-16 21:47 9999-99-99 99:99     91.610 -9999 -99999.   ...  0   4333-91
2001-10-16 21:47 9999-99-99 99:99     90.850 -9999 -99999.   ...  0   4334-91
2001-10-30 23:50 9999-99-99 99:99    111.650 -9999 -99999.   ...  0    169-98
2001-10-30 23:50 9999-99-99 99:99    112.380 -9999 -99999.   ...  0    170-98
2001-11-21 03:33 9999-99-99 99:99    149.690 -9999 -99999.   P..  0     41-91
2001-11-21 03:33 9999-99-99 99:99    156.820 -9999 -99999.   P..  0     42-91
2001-11-28 00:40 9999-99-99 99:99    103.670 -9999 -99999.   ...  0   1705-91
2001-11-28 00:40 9999-99-99 99:99    103.440 -9999 -99999.   ...  0   1706-91
2001-12-05 03:55 9999-99-99 99:99    122.630 -9999 -99999.   ...  0     75-98
2001-12-05 03:55 9999-99-99 99:99    123.380 -9999 -99999.   ...  0     76-98
2001-12-12 01:40 9999-99-99 99:99     99.350 -9999 -99999.   ...  0    565-91
2001-12-12 01:40 9999-99-99 99:99    100.230 -9999 -99999.   ...  0    566-91
2001-12-19 03:50 9999-99-99 99:99    112.410 -9999 -99999.   ...  0   4593-91
2001-12-19 03:50 9999-99-99 99:99    109.900 -9999 -99999.   ...  0   4594-91
2001-12-25 21:20 9999-99-99 99:99    104.430 -9999 -99999.   ...  0    393-91
2001-12-25 21:20 9999-99-99 99:99    103.820 -9999 -99999.   ...  0    394-91
2002-01-08 20:26 9999-99-99 99:99    144.320 -9999 -99999.   ...  0    175-98
2002-01-08 20:26 9999-99-99 99:99    143.390 -9999 -99999.   ...  0    176-98
2002-01-15 20:44 9999-99-99 99:99    131.010 -9999 -99999.   ...  0   1237-91
2002-01-15 20:44 9999-99-99 99:99    131.960 -9999 -99999.   ...  0   1238-91
2002-01-23 00:55 9999-99-99 99:99    131.730 -9999 -99999.   P..  0    411-99
2002-01-23 00:55 9999-99-99 99:99    123.670 -9999 -99999.   P..  0    412-99
2002-03-06 00:00 9999-99-99 99:99    126.970 -9999 -99999.   ...  0   4467-91
2002-03-06 00:00 9999-99-99 99:99    125.460 -9999 -99999.   ...  0   4468-91
2002-03-13 02:04 9999-99-99 99:99    129.920 -9999 -99999.   ...  0    169-98
2002-03-13 02:04 9999-99-99 99:99    128.810 -9999 -99999.   ...  0    170-98
2002-03-20 00:19 9999-99-99 99:99    139.890 -9999 -99999.   ...  0   1685-91
2002-03-20 00:19 9999-99-99 99:99    139.770 -9999 -99999.   ...  0   1686-91
2002-03-27 00:15 9999-99-99 99:99    145.510 -9999 -99999.   ...  0   4987-91
2002-03-27 00:15 9999-99-99 99:99    146.000 -9999 -99999.   ...  0   4988-91
2002-04-02 22:00 9999-99-99 99:99    171.610 -9999 -99999.   ...  0    423-91
2002-04-02 22:00 9999-99-99 99:99    172.590 -9999 -99999.   ...  0    424-91
2002-04-10 00:13 9999-99-99 99:99    151.680 -9999 -99999.   ...  0   1573-91
2002-04-10 00:13 9999-99-99 99:99    151.730 -9999 -99999.   ...  0   1574-91
2002-04-16 22:41 9999-99-99 99:99    137.670 -9999 -99999.   ...  0    373-91
2002-04-16 22:41 9999-99-99 99:99    137.500 -9999 -99999.   ...  0    374-91
2002-04-23 22:40 9999-99-99 99:99    131.400 -9999 -99999.   ...  0   4081-91
2002-04-23 22:40 9999-99-99 99:99    132.220 -9999 -99999.   ...  0   4082-91
2002-05-22 08:55 9999-99-99 99:99    125.780 -9999 -99999.   ...  0    155-91
2002-05-22 08:55 9999-99-99 99:99    125.550 -9999 -99999.   ...  0   4966-91
2002-06-12 03:01 9999-99-99 99:99     86.830 -9999 -99999.   ...  0    156-91
2002-06-12 03:01 9999-99-99 99:99     86.940 -9999 -99999.   ...  0   4965-91
2002-06-19 02:50 9999-99-99 99:99     90.620 -9999 -99999.   ...  0   1555-91
2002-06-19 02:50 9999-99-99 99:99     88.090 -9999 -99999.   ...  0   4784-91
2002-06-26 02:06 9999-99-99 99:99     86.440 -9999 -99999.   ...  0   1556-91
2002-06-26 02:06 9999-99-99 99:99     85.440 -9999 -99999.   ...  0   4783-91
2002-07-03 00:04 9999-99-99 99:99     84.310 -9999 -99999.   ...  0   4079-91
2002-07-03 00:04 9999-99-99 99:99     83.460 -9999 -99999.   ...  0   4080-91
2002-07-10 03:12 9999-99-99 99:99     73.290 -9999 -99999.   ...  0     37-99
2002-07-10 03:12 9999-99-99 99:99     74.000 -9999 -99999.   ...  0     38-99
2002-07-17 02:46 9999-99-99 99:99     77.990 -9999 -99999.   ...  0   4491-91
2002-07-17 02:46 9999-99-99 99:99     78.140 -9999 -99999.   ...  0   4492-91
2002-07-24 01:13 9999-99-99 99:99     73.680 -9999 -99999.   ...  0    435-99
2002-07-24 01:13 9999-99-99 99:99     73.250 -9999 -99999.   ...  0    436-99
2002-08-13 19:03 9999-99-99 99:99     86.100 -9999 -99999.   P..  0   1055-91
2002-08-13 19:03 9999-99-99 99:99     89.180 -9999 -99999.   P..  0   1056-91
2002-09-24 21:59 9999-99-99 99:99     95.130 -9999 -99999.   ...  0   4835-98
2002-09-24 21:59 9999-99-99 99:99     93.860 -9999 -99999.   ...  0   4836-98
2002-10-02 01:42 9999-99-99 99:99    155.120 -9999 -99999.   ...  0    274-99
2002-10-02 01:42 9999-99-99 99:99    156.180 -9999 -99999.   ...  0    393-99
2002-10-09 03:55 9999-99-99 99:99    144.800 -9999 -99999.   ...  0    273-99
2002-10-09 03:55 9999-99-99 99:99    145.020 -9999 -99999.   ...  0    394-99
2002-10-16 04:15 9999-99-99 99:99    136.110 -9999 -99999.   ...  0    611-91
2002-10-16 04:15 9999-99-99 99:99    135.990 -9999 -99999.   ...  0    612-91
2002-10-23 01:20 9999-99-99 99:99    126.170 -9999 -99999.   ...  0   1967-91
2002-10-23 01:20 9999-99-99 99:99    125.930 -9999 -99999.   ...  0   1968-91
2002-10-30 02:10 9999-99-99 99:99    167.300 -9999 -99999.   ...  0    307-99
2002-10-30 02:10 9999-99-99 99:99    167.440 -9999 -99999.   ...  0    308-99
2002-11-06 00:35 9999-99-99 99:99    125.300 -9999 -99999.   ...  0   1659-91
2002-11-06 00:35 9999-99-99 99:99    124.550 -9999 -99999.   ...  0   1660-91
2002-11-13 03:26 9999-99-99 99:99    143.340 -9999 -99999.   ...  0   4009-91
2002-11-13 03:26 9999-99-99 99:99    143.120 -9999 -99999.   ...  0   4010-91
2002-11-20 01:37 9999-99-99 99:99    191.450 -9999 -99999.   .X.  0    365-99
2002-11-20 01:37 9999-99-99 99:99    192.080 -9999 -99999.   .X.  0    366-99
2002-11-27 01:59 9999-99-99 99:99    116.650 -9999 -99999.   ...  0   4411-91
2002-11-27 01:59 9999-99-99 99:99    118.280 -9999 -99999.   ...  0   4412-91
2002-12-03 21:39 9999-99-99 99:99    137.530 -9999 -99999.   P..  0   1571-91
